"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-07",,,,,"24.8","H,,S","29.3",",,S","21.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-08",,,,,"25.3","H,,S",,,"21.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-09",,,,,"25.9","H,,S",,,"21.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-10",,,,,"28.6","H,,S",,,"23.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-11",,,,,"32.6","H,,S",,,"25.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-12",,,,,"27.8","H,,S","41.1",",,S","21.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-13",,,,,"29.1","H,,S",,,"23.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-14",,,,,"32.3","H,,S",,,"26.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-15",,,,,"33.5","H,,S","41.5",",,S","29.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-16",,,,,"27.3","H,,S","38.8",",,S","22.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-17",,,,,"24.8","H,,S","33.0",",,S","21.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-18","9.9","D,,S",,,"23.3","H,,S","28.0",",,S","21.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-19","25.9",",,S",,,"23.8","H,,S",,,"21.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-20","0.5",",,S",,,"25.7","H,,S",,,"21.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-21","0.0",",,S",,,"27.0","H,,S","30.4",",,S","24.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-22","3.0",",,S",,,"24.9","H,,S","30.5",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-23","0.0",",,S",,,"23.6","H,,S","28.6",",,S","20.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-24",,,,,"25.5","H,,S",,,"20.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-25",,,,,"27.4","H,,S",,,"23.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-26","3.0",",,S",,,"25.6","H,,S","31.4",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-27","0.0",",,S",,,"19.4","H,,S","28.3",",,S","13.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-28",,,,,"20.4","H,,S",,,"14.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-29",,,,,"24.1","H,,S",,,"19.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-30",,,,,"25.8","H,,S",,,"22.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-01-31",,,,,"24.2","H,,S","29.5",",,S","17.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-01",,,,,"23.1","H,,S",,,"18.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-02",,,,,"27.1","H,,S",,,"20.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-03","9.9",",,S",,,"24.2","H,,S","33.0",",,S","20.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-04","0.0",",,S",,,"23.9","H,,S",,,"19.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-05","3.0",",,S",,,"21.2","H,,S","28.6",",,S","17.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-06","0.8",",,S",,,"18.5","H,,S","23.5",",,S","13.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-07","0.0",",,S",,,"20.3","H,,S",,,"15.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-08",,,,,"21.1","H,,S","25.5",",,S","15.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-09",,,,,"23.2","H,,S",,,"19.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-10",,,,,"24.9","H,,S",,,"20.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-11",,,,,"23.6","H,,S","30.8",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-12",,,,,"18.0","H,,S","29.0",",,S","13.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-13",,,,,"19.3","H,,S",,,"10.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-14",,,,,"24.1","H,,S",,,"16.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-15",,,,,"26.9","H,,S",,,"21.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-16",,,,,"29.2","H,,S",,,"23.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-17",,,,,"22.3","H,,S","36.5",",,S","17.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-18",,,,,"21.3","H,,S",,,"15.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-19",,,,,"24.7","H,,S",,,"20.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-20",,,,,"21.8","H,,S","30.2",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-21",,,,,"22.1","H,,S",,,"17.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-22",,,,,"22.6","H,,S","27.9",",,S","18.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-23",,,,,"22.6","H,,S","27.8",",,S","18.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-24","11.9","D,,S",,,"22.4","H,,S","26.6",",,S","20.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-25",,,,,"23.0","H,,S",,,"15.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-26",,,,,"24.6","H,,S","29.5",",,S","20.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-27","60.2","D,,S",,,"23.4","H,,S","26.8",",,S","22.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-02-28",,,,,"23.9","H,,S",,,"19.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-01",,,,,"21.6","H,,S","29.7",",,S","14.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-02",,,,,"24.8","H,,S",,,"19.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-03",,,,,"23.9","H,,S","31.5",",,S","20.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-04","0.0",",,S",,,"24.3","H,,S",,,"21.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-05",,,,,"24.3","H,,S","28.3",",,S","21.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-06","0.0",",,S",,,"24.1","H,,S",,,"19.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-07","15.0",",,S",,,"22.9","H,,S","28.2",",,S","15.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-08","0.0",",,S",,,"21.9","H,,S",,,"15.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-09","18.0","D,,S",,,"20.8","H,,S","27.5",",,S","17.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-10",,,,,"20.1","H,,S",,,"16.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-11",,,,,"19.4","H,,S","24.8",",,S","13.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-12",,,,,"18.8","H,,S","25.1",",,S","12.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-13",,,,,"20.2","H,,S",,,"13.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-14",,,,,"21.2","H,,S",,,"15.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-15",,,,,"24.4","H,,S",,,"19.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-16",,,,,"25.0","H,,S","31.1",",,S","20.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-17",,,,,"26.0","H,,S",,,"21.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-18","4.1",",,S",,,"18.5","H,,S","31.5",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-19","7.9",",,S",,,"15.6","H,,S",,,"8.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-20","0.0",",,S",,,"16.0","H,,S","21.7",",,S","10.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-21",,,,,"18.8","H,,S",,,"15.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-22",,,,,"21.1","H,,S",,,"16.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-23",,,,,"22.7","H,,S",,,"18.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-24","23.9",",,S",,,"17.6","H,,S","26.2",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-25","7.1",",,S",,,"13.9","H,,S",,,"9.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-26","0.0",",,S",,,"19.4","H,,S",,,"12.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-27",,,,,"20.6","H,,S",,,"13.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-28",,,,,"21.3","H,,S","29.0",",,S","14.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-29",,,,,"23.4","H,,S",,,,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-30",,,,,"14.4","H,,S","30.4",",,S","8.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-03-31",,,,,"13.7","H,,S",,,"7.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-01",,,,,"14.5","H,,S","21.2",",,S","8.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-02",,,,,"17.8","H,,S",,,"12.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-03",,,,,"19.9","H,,S",,,"16.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-04",,,,,"16.3","H,,S","24.5",",,S","7.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-05",,,,,"16.8","H,,S",,,"8.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-06",,,,,"20.4","H,,S",,,"13.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-07",,,,,"21.2","H,,S",,,"15.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-08",,,,,"21.3","H,,S",,,"18.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-09",,,,,"20.9","H,,S","25.5",",,S","15.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-10",,,,,"22.3","H,,S",,,"19.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-11","22.1",",,S",,,"20.6","H,,S","26.6",",,S","16.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-12","0.0",",,S",,,"17.2","H,,S","25.2",",,S","11.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-13","0.0",",,S",,,"15.8","H,,S","23.2",",,S","9.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-14",,,,,"15.6","H,,S",,,"9.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-15",,,,,"15.3","H,,S","22.2",",,S","9.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-16",,,,,"18.4","H,,S",,,"13.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-17",,,,,"19.2","H,,S","23.1",",,S","17.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-18","0.5",",,S",,,"19.9","H,,S",,,"17.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-19","0.0",",,S",,,"20.3","H,,S",,,"14.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-20",,,,,"20.6","H,,S",,,"13.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-21","0.8",",,S",,,"18.1","H,,S","26.5",",,S","13.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-22","7.9",",,S",,,"15.6","H,,S","22.6",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-23","1.0",",,S",,,"14.6","H,,S",,,"7.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-24","0.0",",,S",,,"18.7","H,,S",,,"12.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-25","39.9",",,S",,,"21.7","H,,S",,,"16.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-26","0.0",",,S",,,"21.1","H,,S","25.7",",,S","18.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-27","16.0",",,S",,,"19.5","H,,S","25.3",",,S","13.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-28","0.0",",,S",,,"14.6","H,,S","21.9",",,S","11.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-29",,,,,"10.8","H,,S","18.8",",,S","4.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-04-30",,,,,"11.6","H,,S","16.1",",,S","7.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-01",,,,,"13.8","H,,S",,,"7.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-02",,,,,"12.8","H,,S","20.0",",,S","8.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-03",,,,,"11.7","H,,S",,,"6.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-04",,,,,"13.2","H,,S",,,"7.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-05",,,,,"15.7","H,,S",,,"9.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-06",,,,,"18.1","H,,S",,,"13.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-07",,,,,"19.1","H,,S","24.8",",,S","14.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-08",,,,,"19.3","H,,S","24.2",",,S","15.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-09",,,,,"16.2","H,,S","23.9",",,S","11.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-10",,,,,"16.8","H,,S","22.5",",,S","13.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-11",,,,,"14.4","H,,S","21.0",",,S","10.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-12",,,,,"13.4","H,,S","17.6",",,S","7.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-13",,,,,"15.9","H,,S",,,"10.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-14",,,,,"16.0","H,,S",,,"12.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-15",,,,,"12.7","H,,S","20.9",",,S","7.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-16","0.0",",,S",,,"12.7","H,,S","16.7",",,S","10.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-17","0.5",",,S",,,"11.7","H,,S","16.0",",,S","9.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-18","0.0",",,S",,,"11.9","H,,S",,,"8.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-19",,,,,"11.1","H,,S",,,"5.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-20",,,,,"13.1","H,,S",,,"7.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-21",,,,,"15.8","H,,S",,,"10.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-22",,,,,"14.6","H,,S","23.1",",,S","9.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-23",,,,,"15.8","H,,S",,,"10.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-24",,,,,"17.0","H,,S","21.0",",,S","13.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-25","30.0",",,S",,,"12.3","H,,S","21.3",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-26","0.5",",,S",,,"10.0","H,,S",,,"5.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-27","0.0",",,S",,,"12.5","H,,S",,,"7.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-28",,,,,"11.2","H,,S","16.8",",,S","8.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-29",,,,,"10.1","H,,S","14.5",",,S","6.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-30",,,,,"7.2","H,,S",,,"2.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-05-31",,,,,"6.4","H,,S","13.2",",,S","1.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-01",,,,,"8.0","H,,S",,,"2.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-02",,,,,"7.5","H,,S","14.9",",,S","1.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-03",,,,,"7.6","H,,S","14.6",",,S","3.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-04",,,,,"11.8","H,,S",,,"4.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-05",,,,,"11.4","H,,S","16.0",",,S","7.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-06",,,,,"11.3","H,,S",,,"7.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-07",,,,,"10.6","H,,S","17.3",",,S","8.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-08",,,,,"10.7","H,,S",,,"7.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-09",,,,,"11.1","H,,S",,,"7.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-10",,,,,"8.2","H,,S","16.3",",,S","3.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-11",,,,,"7.9","H,,S",,,"2.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-12",,,,,"9.7","H,,S",,,"3.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-13",,,,,"11.8","H,,S","19.3",",,S","4.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-14",,,,,"13.4","H,,S","18.5",",,S","9.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-15",,,,,"13.2","H,,S",,,"9.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-16",,,,,"12.7","H,,S","19.3",",,S","8.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-17",,,,,"9.2","H,,S","18.4",",,S","5.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-18",,,,,"8.7","H,,S",,,"1.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-19",,,,,"12.1","H,,S",,,"4.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-20",,,,,"9.8","H,,S","18.7",",,S","5.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-21",,,,,"11.8","H,,S",,,"7.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-22",,,,,"7.6","H,,S","16.2",",,S","4.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-23",,,,,"8.1","H,,S","10.5",",,S","5.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-24","0.0",",,S",,,"10.1","H,,S",,,"5.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-25",,,,,"7.6","H,,S","12.2",",,S","2.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2022-06-26",,,,,"8.7","H,,S","12.2",",,S","4.8",",,S"
